"","days","Name","Past","Pres","Fcast"
"479",2019-01-06,"Cheyenne",7.206,7.818,9.798
"480",2019-01-06,"Chicago",8.501,8.454,10.423
"481",2019-01-06,"ColoradoSprings",8.353,9.307,11.436
"482",2019-01-06,"ColumbiaSC",14.825,15.828,18.907
"483",2019-01-06,"ColumbusOH",9.125,10.193,12.508
"484",2019-01-06,"Concord",6.545,7.299,10.018
"485",2019-01-06,"Concordia",9.175,9.88,11.418
"486",2019-01-06,"CorpusChristi",19.924,20.78,22.613
"487",2019-01-06,"DallasFortWorth",15.519,16.307,17.584
"488",2019-01-06,"Denver",8.747,9.125,9.659
"489",2019-01-06,"DesMoines",7.108,8.653,10.702
"490",2019-01-06,"Detroit",8.263,8.845,11.35
"491",2019-01-06,"DodgeCity",10.08,10.83,11.804
"492",2019-01-06,"Dubuque",6.135,6.826,8.049
"493",2019-01-06,"Duluth",2.977,4.296,6.847
"494",2019-01-06,"EauClaire",4.426,5.785,7.22
"495",2019-01-06,"Erie",8.125,8.982,11.68
"496",2019-01-06,"Eureka",13.195,13.491,14.369
"497",2019-01-06,"Evansville",10.564,11.442,13.063
"498",2019-01-06,"Fargo",3.45,4.793,6.371
"499",2019-01-06,"Flagstaff",7.282,8.298,10.224
"500",2019-01-06,"FortSmith",13.097,14.055,15.645
"501",2019-01-06,"Fresno",14.516,16.374,19.768
"502",2019-01-06,"GrandJunction",8.79,9.007,11.089
"503",2019-01-06,"GrandRapids",7.295,8.18,10.538
"504",2019-01-06,"GreenBay",5.207,6.501,9.173
"505",2019-01-06,"Havre",4.523,5.321,5.82
"506",2019-01-06,"Helena",5.42,6.904,9.104
"507",2019-01-06,"Houston",18.901,18.856,21.124
"508",2019-01-06,"Huron",4.939,6.103,7.14
"509",2019-01-06,"Indianapolis",9.032,9.99,12.011
"510",2019-01-06,"Jacksonville",18.834,18.763,21.149
"511",2019-01-06,"KansasCity",10.488,10.191,10.351
"512",2019-01-06,"LaCrosse",5.952,7.137,9.817
"513",2019-01-06,"Lander",6.083,6.64,8.254
"514",2019-01-06,"Lansing",7.391,7.996,11.084
"515",2019-01-06,"LosAngeles",18.617,19.426,20.562
"516",2019-01-06,"Louisville",10.949,12.344,14.644
"517",2019-01-06,"Lynchburg",11.437,11.728,13.697
"518",2019-01-06,"Madison",6.073,7.092,8.889
"519",2019-01-06,"Marquette",5.633,4.17,3.942
"520",2019-01-06,"Memphis",13.4,14.63,16.161
"521",2019-01-06,"Meridian",15.353,15.918,18.544
"522",2019-01-06,"MiddletownHarrisburg",9.652,10.324,12.373
"523",2019-01-06,"Milwaukee",6.614,7.963,10.137
"524",2019-01-06,"Minneapolis",5.086,6.693,9.196
"525",2019-01-06,"Mobile",17.429,18.028,21.135
"526",2019-01-06,"Moline",7.45,8.569,10.262
"527",2019-01-06,"Montgomery",15.738,16.55,18.868
"528",2019-01-06,"Nashville",12.441,13.339,15.388
"529",2019-01-06,"NewYork",10.517,11.253,12.903
"530",2019-01-06,"NorfolkVA",12.896,14.089,16.63
"531",2019-01-06,"NorthPlatte",7.158,7.979,9.02
"532",2019-01-06,"Oklahoma",12.417,13.392,13.797
"533",2019-01-06,"Omaha",7.928,8.686,9.752
"534",2019-01-06,"Pensacola",17.824,18.655,21.179
"535",2019-01-06,"Philadelphia",10.114,11.541,13.481
"536",2019-01-06,"Phoenix",17.362,20.302,22.008
"537",2019-01-06,"Pittsburgh",8.666,9.418,11.38
"538",2019-01-06,"PortlandME",6.402,7.633,10.338
"539",2019-01-06,"Raleigh",12.858,14.015,15.909
"540",2019-01-06,"RochesterNY",7.549,8.358,10.375
"541",2019-01-06,"Roswell",12.624,14.165,17.432
"542",2019-01-06,"Sacramento",15.272,16.573,18.616
"543",2019-01-06,"SaltLakeCity",8.531,9.774,13.057
"544",2019-01-06,"SanAntonio",17.681,18.599,20.665
"545",2019-01-06,"SaultSteMarie",4.258,5.539,8.805
"546",2019-01-06,"Savannah",16.424,17.59,20.786
"547",2019-01-06,"Seattle",11.035,12.066,14.495
"548",2019-01-06,"Shreveport",15.906,16.56,18.362
"549",2019-01-06,"SiouxFalls",5.306,6.448,8.301
"550",2019-01-06,"Spokane",7.538,8.231,10.107
"551",2019-01-06,"Springfield",8.953,9.812,11.52
"552",2019-01-06,"SpringfieldMO",10.768,11.519,13.32
"553",2019-01-06,"Tampa",20.809,22.369,25.435
"554",2019-01-06,"Topeka",9.424,10.684,12.238
"555",2019-01-06,"Valentine",6.464,7.664,10.035
"556",2019-01-06,"WashingtonDC",11.605,12.739,15.765
"557",2019-01-06,"Williston",3.803,4.439,5.589
"558",2019-01-06,"Winnemucca",8.019,8.621,10.976
"559",2019-01-07,"Abilene",15.033,15.573,17.23
"560",2019-01-07,"Albany",6.915,8.129,10.242
"561",2019-01-07,"Albuquerque",11.388,12.506,14.62
"562",2019-01-07,"Amarillo",11.739,12.497,13.517
"563",2019-01-07,"Atlanta",14,15.334,18.016
"564",2019-01-07,"Augusta",14.891,15.733,18.549
"565",2019-01-07,"Baltimore",10.437,11.234,13.276
"566",2019-01-07,"Bismarck",3.639,5.094,6.63
"567",2019-01-07,"Boise",8.842,9.959,12.277
"568",2019-01-07,"Boston",9.136,9.78,11.917
"569",2019-01-07,"CedarRapids",6.798,7.129,8.262
"570",2019-01-07,"Charlotte",13.438,13.981,16.671
"571",2019-01-07,"Chattanooga",12.809,14.244,16.873
"572",2019-01-07,"Cheyenne",7.147,7.758,9.737
"573",2019-01-07,"Chicago",8.431,8.384,10.351
"574",2019-01-07,"ColoradoSprings",8.294,9.249,11.373
"575",2019-01-07,"ColumbiaSC",14.781,15.784,18.86
"576",2019-01-07,"ColumbusOH",9.062,10.129,12.442
"577",2019-01-07,"Concord",6.479,7.232,9.95
"578",2019-01-07,"Concordia",9.105,9.812,11.344
"579",2019-01-07,"CorpusChristi",19.898,20.754,22.587
"580",2019-01-07,"DallasFortWorth",15.474,16.263,17.536
"581",2019-01-07,"Denver",8.687,9.062,9.594
"582",2019-01-07,"DesMoines",7.032,8.579,10.624
"583",2019-01-07,"Detroit",8.198,8.777,11.282
"584",2019-01-07,"DodgeCity",10.014,10.767,11.736
"585",2019-01-07,"Dubuque",6.061,6.753,7.974
"586",2019-01-07,"Duluth",2.902,4.223,6.773
"587",2019-01-07,"EauClaire",4.346,5.708,7.141
"588",2019-01-07,"Erie",8.063,8.919,11.617
"589",2019-01-07,"Eureka",13.179,13.474,14.349
"590",2019-01-07,"Evansville",10.504,11.382,12.999
"591",2019-01-07,"Fargo",3.364,4.712,6.287
"592",2019-01-07,"Flagstaff",7.229,8.246,10.17
"593",2019-01-07,"FortSmith",13.044,14.003,15.588
"594",2019-01-07,"Fresno",14.473,16.331,19.723
"595",2019-01-07,"GrandJunction",8.719,8.935,11.017
"596",2019-01-07,"GrandRapids",7.229,8.113,10.47
"597",2019-01-07,"GreenBay",5.134,6.429,9.1
"598",2019-01-07,"Havre",4.443,5.246,5.744
"599",2019-01-07,"Helena",5.351,6.834,9.031
"600",2019-01-07,"Houston",18.87,18.824,21.09
"601",2019-01-07,"Huron",4.854,6.023,7.057
"602",2019-01-07,"Indianapolis",8.968,9.924,11.943
"603",2019-01-07,"Jacksonville",18.805,18.734,21.118
"604",2019-01-07,"KansasCity",10.42,10.126,10.279
"605",2019-01-07,"LaCrosse",5.874,7.06,9.738
"606",2019-01-07,"Lander",6.014,6.571,8.179
"607",2019-01-07,"Lansing",7.325,7.929,11.016
"608",2019-01-07,"LosAngeles",18.595,19.405,20.539
"609",2019-01-07,"Louisville",10.891,12.284,14.581
"610",2019-01-07,"Lynchburg",11.384,11.674,13.64
"611",2019-01-07,"Madison",6,7.02,8.816
"612",2019-01-07,"Marquette",5.569,4.101,3.874
"613",2019-01-07,"Memphis",13.349,14.579,16.107
"614",2019-01-07,"Meridian",15.311,15.877,18.499
"615",2019-01-07,"MiddletownHarrisburg",9.59,10.26,12.308
"616",2019-01-07,"Milwaukee",6.545,7.895,10.067
"617",2019-01-07,"Minneapolis",5.004,6.614,9.116
"618",2019-01-07,"Mobile",17.395,17.995,21.1
"619",2019-01-07,"Moline",7.376,8.498,10.187
"620",2019-01-07,"Montgomery",15.698,16.509,18.825
"621",2019-01-07,"Nashville",12.387,13.286,15.331
"622",2019-01-07,"NewYork",10.457,11.192,12.843
"623",2019-01-07,"NorfolkVA",12.847,14.039,16.579
"624",2019-01-07,"NorthPlatte",7.087,7.909,8.946
"625",2019-01-07,"Oklahoma",12.36,13.338,13.738
"626",2019-01-07,"Omaha",7.852,8.613,9.675
"627",2019-01-07,"Pensacola",17.792,18.623,21.145
"628",2019-01-07,"Philadelphia",10.054,11.48,13.419
"629",2019-01-07,"Phoenix",17.327,20.267,21.971
"630",2019-01-07,"Pittsburgh",8.604,9.356,11.316
"631",2019-01-07,"PortlandME",6.339,7.57,10.275
"632",2019-01-07,"Raleigh",12.81,13.965,15.857
"633",2019-01-07,"RochesterNY",7.484,8.293,10.31
"634",2019-01-07,"Roswell",12.571,14.112,17.377
"635",2019-01-07,"Sacramento",15.235,16.536,18.576
"636",2019-01-07,"SaltLakeCity",8.464,9.704,12.987
"637",2019-01-07,"SanAntonio",17.647,18.564,20.628
"638",2019-01-07,"SaultSteMarie",4.193,5.472,8.739
"639",2019-01-07,"Savannah",16.388,17.555,20.749
"640",2019-01-07,"Seattle",10.999,12.029,14.455
"641",2019-01-07,"Shreveport",15.865,16.519,18.318
"642",2019-01-07,"SiouxFalls",5.224,6.37,8.22
"643",2019-01-07,"Spokane",7.478,8.17,10.043
"644",2019-01-07,"Springfield",8.885,9.746,11.449
"645",2019-01-07,"SpringfieldMO",10.708,11.459,13.255
"646",2019-01-07,"Tampa",20.788,22.349,25.414
"647",2019-01-07,"Topeka",9.355,10.618,12.167
"648",2019-01-07,"Valentine",6.389,7.592,9.958
"649",2019-01-07,"WashingtonDC",11.548,12.681,15.706
"650",2019-01-07,"Williston",3.719,4.36,5.506
"651",2019-01-07,"Winnemucca",7.96,8.559,10.912
"652",2019-01-08,"Abilene",14.988,15.53,17.183
"653",2019-01-08,"Albany",6.848,8.063,10.176
"654",2019-01-08,"Albuquerque",11.332,12.452,14.563
"655",2019-01-08,"Amarillo",11.684,12.444,13.46
"656",2019-01-08,"Atlanta",13.956,15.291,17.97
"657",2019-01-08,"Augusta",14.851,15.692,18.507
"658",2019-01-08,"Baltimore",10.38,11.177,13.217
"659",2019-01-08,"Bismarck",3.555,5.016,6.553
"660",2019-01-08,"Boise",8.781,9.895,12.21
"661",2019-01-08,"Boston",9.077,9.72,11.857
"662",2019-01-08,"CedarRapids",6.724,7.058,8.188
"663",2019-01-08,"Charlotte",13.392,13.935,16.623
"664",2019-01-08,"Chattanooga",12.761,14.196,16.821
"665",2019-01-08,"Cheyenne",7.089,7.7,9.676
"666",2019-01-08,"Chicago",8.363,8.316,10.281
"667",2019-01-08,"ColoradoSprings",8.237,9.193,11.311
"668",2019-01-08,"ColumbiaSC",14.738,15.742,18.816
"669",2019-01-08,"ColumbusOH",9,10.067,12.377
"670",2019-01-08,"Concord",6.414,7.166,9.883
"671",2019-01-08,"Concordia",9.037,9.746,11.272
"672",2019-01-08,"CorpusChristi",19.874,20.73,22.562
"673",2019-01-08,"DallasFortWorth",15.43,16.22,17.49
"674",2019-01-08,"Denver",8.628,9.001,9.53
"675",2019-01-08,"DesMoines",6.957,8.507,10.548
"676",2019-01-08,"Detroit",8.134,8.711,11.216
"677",2019-01-08,"DodgeCity",9.949,10.705,11.67
"678",2019-01-08,"Dubuque",5.989,6.682,7.9
"679",2019-01-08,"Duluth",2.828,4.151,6.7
"680",2019-01-08,"EauClaire",4.268,5.633,7.062
"681",2019-01-08,"Erie",8.003,8.857,11.555
"682",2019-01-08,"Eureka",13.165,13.457,14.33
"683",2019-01-08,"Evansville",10.445,11.324,12.938
"684",2019-01-08,"Fargo",3.279,4.631,6.205
"685",2019-01-08,"Flagstaff",7.177,8.195,10.118
"686",2019-01-08,"FortSmith",12.992,13.952,15.533
"687",2019-01-08,"Fresno",14.432,16.29,19.68
"688",2019-01-08,"GrandJunction",8.65,8.865,10.947
"689",2019-01-08,"GrandRapids",7.164,8.047,10.404
"690",2019-01-08,"GreenBay",5.062,6.359,9.028
"691",2019-01-08,"Havre",4.364,5.172,5.67
"692",2019-01-08,"Helena",5.283,6.766,8.959
"693",2019-01-08,"Houston",18.841,18.793,21.059
"694",2019-01-08,"Huron",4.771,5.945,6.976
"695",2019-01-08,"Indianapolis",8.905,9.86,11.876
"696",2019-01-08,"Jacksonville",18.777,18.706,21.088
"697",2019-01-08,"KansasCity",10.354,10.062,10.209
"698",2019-01-08,"LaCrosse",5.798,6.985,9.66
"699",2019-01-08,"Lander",5.946,6.503,8.106
"700",2019-01-08,"Lansing",7.26,7.864,10.95
"701",2019-01-08,"LosAngeles",18.573,19.385,20.517
"702",2019-01-08,"Louisville",10.834,12.225,14.52
"703",2019-01-08,"Lynchburg",11.332,11.622,13.585
"704",2019-01-08,"Madison",5.928,6.949,8.744
"705",2019-01-08,"Marquette",5.506,4.033,3.807
"706",2019-01-08,"Memphis",13.3,14.531,16.054
"707",2019-01-08,"Meridian",15.271,15.837,18.456
"708",2019-01-08,"MiddletownHarrisburg",9.529,10.198,12.245
"709",2019-01-08,"Milwaukee",6.478,7.828,9.999
"710",2019-01-08,"Minneapolis",4.923,6.536,9.037
"711",2019-01-08,"Mobile",17.362,17.963,21.066
"712",2019-01-08,"Moline",7.304,8.428,10.114
"713",2019-01-08,"Montgomery",15.659,16.471,18.785
"714",2019-01-08,"Nashville",12.335,13.234,15.275
"715",2019-01-08,"NewYork",10.399,11.134,12.785
"716",2019-01-08,"NorfolkVA",12.799,13.991,16.529
"717",2019-01-08,"NorthPlatte",7.017,7.841,8.875
"718",2019-01-08,"Oklahoma",12.305,13.285,13.682
"719",2019-01-08,"Omaha",7.777,8.541,9.6
"720",2019-01-08,"Pensacola",17.761,18.592,21.113
"721",2019-01-08,"Philadelphia",9.996,11.421,13.358
"722",2019-01-08,"Phoenix",17.295,20.235,21.937
"723",2019-01-08,"Pittsburgh",8.545,9.294,11.253
"724",2019-01-08,"PortlandME",6.277,7.507,10.213
"725",2019-01-08,"Raleigh",12.763,13.916,15.806
"726",2019-01-08,"RochesterNY",7.421,8.23,10.246
"727",2019-01-08,"Roswell",12.519,14.062,17.324
"728",2019-01-08,"Sacramento",15.199,16.501,18.537
"729",2019-01-08,"SaltLakeCity",8.398,9.635,12.918
"730",2019-01-08,"SanAntonio",17.614,18.532,20.593
"731",2019-01-08,"SaultSteMarie",4.13,5.406,8.674
"732",2019-01-08,"Savannah",16.354,17.521,20.713
"733",2019-01-08,"Seattle",10.964,11.993,14.416
"734",2019-01-08,"Shreveport",15.825,16.479,18.275
"735",2019-01-08,"SiouxFalls",5.144,6.295,8.141
"736",2019-01-08,"Spokane",7.419,8.111,9.98
"737",2019-01-08,"Springfield",8.819,9.681,11.38
"738",2019-01-08,"SpringfieldMO",10.649,11.401,13.191
"739",2019-01-08,"Tampa",20.769,22.33,25.394
"740",2019-01-08,"Topeka",9.289,10.553,12.098
"741",2019-01-08,"Valentine",6.315,7.521,9.883
"742",2019-01-08,"WashingtonDC",11.493,12.624,15.649
"743",2019-01-08,"Williston",3.636,4.282,5.425
"744",2019-01-08,"Winnemucca",7.902,8.499,10.85
"745",2019-01-09,"Abilene",14.945,15.489,17.138
"746",2019-01-09,"Albany",6.782,7.998,10.111
"747",2019-01-09,"Albuquerque",11.277,12.399,14.508
"748",2019-01-09,"Amarillo",11.63,12.392,13.404
"749",2019-01-09,"Atlanta",13.915,15.249,17.926
"750",2019-01-09,"Augusta",14.812,15.654,18.466
"751",2019-01-09,"Baltimore",10.325,11.121,13.16
"752",2019-01-09,"Bismarck",3.473,4.939,6.476
"753",2019-01-09,"Boise",8.722,9.834,12.145
"754",2019-01-09,"Boston",9.019,9.662,11.799
"755",2019-01-09,"CedarRapids",6.652,6.988,8.116
"756",2019-01-09,"Charlotte",13.347,13.89,16.577
"757",2019-01-09,"Chattanooga",12.714,14.149,16.771
"758",2019-01-09,"Cheyenne",7.032,7.642,9.617
"759",2019-01-09,"Chicago",8.296,8.25,10.213
"760",2019-01-09,"ColoradoSprings",8.181,9.137,11.251
"761",2019-01-09,"ColumbiaSC",14.698,15.702,18.773
"762",2019-01-09,"ColumbusOH",8.941,10.007,12.314
"763",2019-01-09,"Concord",6.35,7.102,9.817
"764",2019-01-09,"Concordia",8.97,9.681,11.203
"765",2019-01-09,"CorpusChristi",19.851,20.707,22.539
"766",2019-01-09,"DallasFortWorth",15.388,16.18,17.446
"767",2019-01-09,"Denver",8.57,8.941,9.468
"768",2019-01-09,"DesMoines",6.883,8.437,10.473
"769",2019-01-09,"Detroit",8.071,8.647,11.151
"770",2019-01-09,"DodgeCity",9.887,10.645,11.606
"771",2019-01-09,"Dubuque",5.918,6.612,7.828
"772",2019-01-09,"Duluth",2.756,4.08,6.628
"773",2019-01-09,"EauClaire",4.19,5.559,6.986
"774",2019-01-09,"Erie",7.945,8.796,11.495
"775",2019-01-09,"Eureka",13.15,13.44,14.311
"776",2019-01-09,"Evansville",10.388,11.267,12.878
"777",2019-01-09,"Fargo",3.195,4.552,6.124
"778",2019-01-09,"Flagstaff",7.127,8.145,10.066
"779",2019-01-09,"FortSmith",12.942,13.903,15.48
"780",2019-01-09,"Fresno",14.393,16.251,19.639
"781",2019-01-09,"GrandJunction",8.582,8.796,10.879
"782",2019-01-09,"GrandRapids",7.1,7.983,10.339
"783",2019-01-09,"GreenBay",4.992,6.29,8.958
"784",2019-01-09,"Havre",4.287,5.1,5.596
"785",2019-01-09,"Helena",5.217,6.7,8.889
"786",2019-01-09,"Houston",18.814,18.764,21.028
"787",2019-01-09,"Huron",4.689,5.868,6.897
"788",2019-01-09,"Indianapolis",8.844,9.797,11.811
"789",2019-01-09,"Jacksonville",18.751,18.68,21.06
"790",2019-01-09,"KansasCity",10.29,10,10.142
"791",2019-01-09,"LaCrosse",5.724,6.911,9.585
"792",2019-01-09,"Lander",5.879,6.437,8.035
"793",2019-01-09,"Lansing",7.197,7.799,10.885
"794",2019-01-09,"LosAngeles",18.552,19.366,20.496
"795",2019-01-09,"Louisville",10.779,12.168,14.461
"796",2019-01-09,"Lynchburg",11.282,11.571,13.532
"797",2019-01-09,"Madison",5.858,6.88,8.673
"798",2019-01-09,"Marquette",5.444,3.967,3.741
"799",2019-01-09,"Memphis",13.253,14.484,16.003
"800",2019-01-09,"Meridian",15.232,15.799,18.415
"801",2019-01-09,"MiddletownHarrisburg",9.47,10.138,12.183
"802",2019-01-09,"Milwaukee",6.412,7.763,9.932
"803",2019-01-09,"Minneapolis",4.845,6.459,8.96
"804",2019-01-09,"Mobile",17.331,17.933,21.035
"805",2019-01-09,"Moline",7.233,8.36,10.042
"806",2019-01-09,"Montgomery",15.623,16.434,18.746
"807",2019-01-09,"Nashville",12.284,13.184,15.222
"808",2019-01-09,"NewYork",10.342,11.077,12.728
"809",2019-01-09,"NorfolkVA",12.753,13.944,16.481
"810",2019-01-09,"NorthPlatte",6.95,7.775,8.805
"811",2019-01-09,"Oklahoma",12.252,13.234,13.627
"812",2019-01-09,"Omaha",7.705,8.471,9.526
"813",2019-01-09,"Pensacola",17.731,18.564,21.082
"814",2019-01-09,"Philadelphia",9.94,11.363,13.298
"815",2019-01-09,"Phoenix",17.265,20.204,21.906
"816",2019-01-09,"Pittsburgh",8.486,9.235,11.192
"817",2019-01-09,"PortlandME",6.216,7.446,10.153
"818",2019-01-09,"Raleigh",12.718,13.87,15.757
"819",2019-01-09,"RochesterNY",7.359,8.168,10.184
"820",2019-01-09,"Roswell",12.47,14.013,17.273
"821",2019-01-09,"Sacramento",15.164,16.467,18.5
"822",2019-01-09,"SaltLakeCity",8.334,9.568,12.85
"823",2019-01-09,"SanAntonio",17.583,18.502,20.56
"824",2019-01-09,"SaultSteMarie",4.067,5.342,8.611
"825",2019-01-09,"Savannah",16.321,17.488,20.679
"826",2019-01-09,"Seattle",10.93,11.958,14.378
"827",2019-01-09,"Shreveport",15.788,16.442,18.235
"828",2019-01-09,"SiouxFalls",5.065,6.22,8.063
"829",2019-01-09,"Spokane",7.361,8.053,9.919
"830",2019-01-09,"Springfield",8.754,9.618,11.313
"831",2019-01-09,"SpringfieldMO",10.593,11.344,13.13
"832",2019-01-09,"Tampa",20.751,22.313,25.375
"833",2019-01-09,"Topeka",9.224,10.491,12.031
"834",2019-01-09,"Valentine",6.244,7.452,9.809
"835",2019-01-09,"WashingtonDC",11.439,12.57,15.594
"836",2019-01-09,"Williston",3.555,4.206,5.346
"837",2019-01-09,"Winnemucca",7.845,8.439,10.789
"838",2019-01-10,"Abilene",14.905,15.449,17.096
"839",2019-01-10,"Albany",6.718,7.935,10.048
"840",2019-01-10,"Albuquerque",11.224,12.347,14.454
"841",2019-01-10,"Amarillo",11.578,12.342,13.351
"842",2019-01-10,"Atlanta",13.874,15.209,17.884
"843",2019-01-10,"Augusta",14.775,15.617,18.428
"844",2019-01-10,"Baltimore",10.271,11.067,13.104
"845",2019-01-10,"Bismarck",3.393,4.864,6.402
"846",2019-01-10,"Boise",8.664,9.773,12.082
"847",2019-01-10,"Boston",8.963,9.605,11.742
"848",2019-01-10,"CedarRapids",6.581,6.92,8.046
"849",2019-01-10,"Charlotte",13.304,13.847,16.532
"850",2019-01-10,"Chattanooga",12.669,14.105,16.723
"851",2019-01-10,"Cheyenne",6.976,7.586,9.559
"852",2019-01-10,"Chicago",8.231,8.186,10.146
"853",2019-01-10,"ColoradoSprings",8.126,9.083,11.192
"854",2019-01-10,"ColumbiaSC",14.659,15.664,18.732
"855",2019-01-10,"ColumbusOH",8.883,9.948,12.253
"856",2019-01-10,"Concord",6.287,7.039,9.753
"857",2019-01-10,"Concordia",8.906,9.618,11.135
"858",2019-01-10,"CorpusChristi",19.83,20.686,22.517
"859",2019-01-10,"DallasFortWorth",15.349,16.141,17.405
"860",2019-01-10,"Denver",8.514,8.883,9.407
"861",2019-01-10,"DesMoines",6.812,8.369,10.401
"862",2019-01-10,"Detroit",8.01,8.584,11.088
"863",2019-01-10,"DodgeCity",9.826,10.586,11.544
"864",2019-01-10,"Dubuque",5.849,6.544,7.757
"865",2019-01-10,"Duluth",2.685,4.01,6.557
"866",2019-01-10,"EauClaire",4.115,5.487,6.91
"867",2019-01-10,"Erie",7.888,8.737,11.435
"868",2019-01-10,"Eureka",13.136,13.424,14.292
"869",2019-01-10,"Evansville",10.333,11.213,12.82
"870",2019-01-10,"Fargo",3.113,4.475,6.045
"871",2019-01-10,"Flagstaff",7.077,8.097,10.015
"872",2019-01-10,"FortSmith",12.894,13.856,15.429
"873",2019-01-10,"Fresno",14.355,16.213,19.6
"874",2019-01-10,"GrandJunction",8.516,8.729,10.812
"875",2019-01-10,"GrandRapids",7.038,7.921,10.275
"876",2019-01-10,"GreenBay",4.923,6.222,8.889
"877",2019-01-10,"Havre",4.212,5.029,5.525
"878",2019-01-10,"Helena",5.152,6.635,8.821
"879",2019-01-10,"Houston",18.788,18.737,21
"880",2019-01-10,"Huron",4.61,5.793,6.819
"881",2019-01-10,"Indianapolis",8.784,9.737,11.748
"882",2019-01-10,"Jacksonville",18.726,18.656,21.033
"883",2019-01-10,"KansasCity",10.228,9.941,10.076
"884",2019-01-10,"LaCrosse",5.651,6.839,9.511
"885",2019-01-10,"Lander",5.813,6.371,7.965
"886",2019-01-10,"Lansing",7.135,7.737,10.821
"887",2019-01-10,"LosAngeles",18.533,19.348,20.476
"888",2019-01-10,"Louisville",10.726,12.113,14.403
"889",2019-01-10,"Lynchburg",11.234,11.522,13.48
"890",2019-01-10,"Madison",5.789,6.813,8.604
"891",2019-01-10,"Marquette",5.384,3.901,3.676
"892",2019-01-10,"Memphis",13.208,14.439,15.954
"893",2019-01-10,"Meridian",15.196,15.763,18.376
"894",2019-01-10,"MiddletownHarrisburg",9.413,10.079,12.123
"895",2019-01-10,"Milwaukee",6.347,7.699,9.867
"896",2019-01-10,"Minneapolis",4.767,6.385,8.884
"897",2019-01-10,"Mobile",17.302,17.905,21.004
"898",2019-01-10,"Moline",7.165,8.294,9.972
"899",2019-01-10,"Montgomery",15.588,16.399,18.71
"900",2019-01-10,"Nashville",12.236,13.135,15.17
"901",2019-01-10,"NewYork",10.287,11.022,12.673
"902",2019-01-10,"NorfolkVA",12.709,13.899,16.434
"903",2019-01-10,"NorthPlatte",6.883,7.71,8.736
"904",2019-01-10,"Oklahoma",12.201,13.185,13.575
"905",2019-01-10,"Omaha",7.634,8.403,9.455
"906",2019-01-10,"Pensacola",17.704,18.536,21.053
"907",2019-01-10,"Philadelphia",9.885,11.306,13.241
"908",2019-01-10,"Phoenix",17.237,20.176,21.876
"909",2019-01-10,"Pittsburgh",8.429,9.177,11.133
"910",2019-01-10,"PortlandME",6.156,7.386,10.093
"911",2019-01-10,"Raleigh",12.674,13.825,15.711
"912",2019-01-10,"RochesterNY",7.298,8.107,10.123
"913",2019-01-10,"Roswell",12.422,13.966,17.223
"914",2019-01-10,"Sacramento",15.131,16.435,18.464
"915",2019-01-10,"SaltLakeCity",8.272,9.502,12.785
"916",2019-01-10,"SanAntonio",17.555,18.473,20.53
"917",2019-01-10,"SaultSteMarie",4.005,5.278,8.548
"918",2019-01-10,"Savannah",16.291,17.458,20.646
"919",2019-01-10,"Seattle",10.897,11.924,14.341
"920",2019-01-10,"Shreveport",15.752,16.406,18.197
"921",2019-01-10,"SiouxFalls",4.987,6.148,7.987
"922",2019-01-10,"Spokane",7.305,7.997,9.859
"923",2019-01-10,"Springfield",8.691,9.556,11.248
"924",2019-01-10,"SpringfieldMO",10.538,11.289,13.071
"925",2019-01-10,"Tampa",20.734,22.297,25.358
"926",2019-01-10,"Topeka",9.161,10.431,11.966
"927",2019-01-10,"Valentine",6.174,7.384,9.737
"928",2019-01-10,"WashingtonDC",11.387,12.517,15.54
"929",2019-01-10,"Williston",3.475,4.131,5.268
"930",2019-01-10,"Winnemucca",7.79,8.381,10.73
"931",2019-01-11,"Abilene",14.866,15.412,17.055
"932",2019-01-11,"Albany",6.656,7.874,9.987
"933",2019-01-11,"Albuquerque",11.173,12.298,14.402
"934",2019-01-11,"Amarillo",11.528,12.294,13.299
"935",2019-01-11,"Atlanta",13.836,15.171,17.843
"936",2019-01-11,"Augusta",14.74,15.582,18.391
